"Members – Detailed Travel Expenditures Report – Schmale, Jamie – Q2 2021"
Claim,Travel start date,Travel end date,Traveller Name,Traveller Type,Purpose of Travel,Dates,Departure,Destination,Transportation,Accommodations,Meals and Incidentals,Points Reg.,Points Spec.,Points U.S.A.,Total
T0204087,2020/08/22,2020/08/24,"Schmale, Jamie",Member,To travel to/from constituency and Ottawa,2020/08/24,Ottawa,Minden,,,,,,,
T0204089,2020/08/24,2020/08/24,,,,,,,57.2500,0.0000,0.0000,0.0000,0,0,57.2500
T0204089,2020/08/24,2020/08/24,"Schmale, Jamie",Member,To attend meetings about constituency issues,2020/08/24,Minden,Haliburton,,,,,,,
T0204089,2020/08/24,2020/08/24,"Schmale, Jamie",Member,To attend meetings about constituency issues,2020/08/24,Haliburton,Kawartha Lakes,,,,,,,
T0204808,2020/08/26,2020/09/11,,,,,,,214.3600,0.0000,0.0000,0.0000,0,0,214.3600
T0204808,2020/08/26,2020/09/11,"Schmale, Jamie",Member,To attend meetings about constituency issues,2020/08/26,Kawartha Lakes,Kawartha Lakes,,,,,,,
T0204808,2020/08/26,2020/09/11,"Schmale, Jamie",Member,To attend meetings about constituency issues,2020/08/26,Kawartha Lakes,Kawartha Lakes,,,,,,,
T0204808,2020/08/26,2020/09/11,"Schmale, Jamie",Member,To attend a constituency or community event,2020/09/05,Kawartha Lakes,Haliburton,,,,,,,
T0204808,2020/08/26,2020/09/11,"Schmale, Jamie",Member,To attend a constituency or community event,2020/09/05,Haliburton,Kawartha Lakes,,,,,,,
T0204808,2020/08/26,2020/09/11,"Schmale, Jamie",Member,To attend a constituency or community event,2020/09/11,Kawartha Lakes,Wilberforce,,,,,,,
T0204808,2020/08/26,2020/09/11,"Schmale, Jamie",Member,To attend a constituency or community event,2020/09/11,Wilberforce,Kawartha Lakes,,,,,,,
200437269,2020/09/01,2020/09/30,,,,,,,0.0000,2100.0000,0.0000,0,0,0,2100.0000
200437269,2020/09/01,2020/09/30,"Schmale, Jamie",Member,Secondary Residence,2020/09/01,OTTAWA,OTTAWA,,,,,,,
T0204807,2020/09/07,2020/09/10,,,,,,,291.3000,0.0000,165.7100,1.0000,0,0,457.0100
T0204807,2020/09/07,2020/09/10,"Schmale, Jamie",Member,To travel to/from constituency and Ottawa,2020/09/07,Lindsay,Ottawa,,,,,,,
T0204807,2020/09/07,2020/09/10,"Schmale, Jamie",Member,To travel to/from constituency and Ottawa,2020/09/10,Ottawa,Lindsay,,,,,,,
T0205063,2020/09/15,2020/09/18,,,,,,,140.1600,529.7100,98.3000,0,0.0000,0,768.1700
T0205063,2020/09/15,2020/09/18,"Schmale, Jamie",Member,To attend a national caucus meeting,2020/09/15,Kawartha Lakes,New Tecumseth,,,,,,,
T0205063,2020/09/15,2020/09/18,"Schmale, Jamie",Member,To attend a national caucus meeting,2020/09/15,New Tecumseth,Kawartha Lakes,,,,,,,
T0205063,2020/09/15,2020/09/18,"Schmale, Jamie",Member,To attend meetings about constituency issues,2020/09/18,Kawartha Lakes,Peterborough,,,,,,,
T0205063,2020/09/15,2020/09/18,"Schmale, Jamie",Member,To attend meetings about constituency issues,2020/09/18,Peterborough,Kawartha Lakes,,,,,,,
200442131,2020/10/01,2020/10/31,,,,,,,0.0000,2100.0000,0.0000,0,0,0,2100.0000
200442131,2020/10/01,2020/10/31,"Schmale, Jamie",Member,Secondary Residence,2020/10/01,OTTAWA,OTTAWA,,,,,,,
