"Members – Detailed Contract Expenditures Report – Kwan, Jenny – Q2 2021"
Supplier,Description,Date,Total
Globe and Mail,"Printed Matter, Books, Newspapers and Subscriptions",2020/08/12,29.3600
First Nations Drum,Advertising,2020/08/14,1000.0000
RBC,Banking Fees and Cheque Orders,2020/08/14,15.9500
RBC,Banking Fees and Cheque Orders,2020/08/17,2.3000
Staples,Toner,2020/08/19,387.3200
Staples,Toner,2020/08/19,744.6600
Shaw,Cable and Internet Fees,2020/08/21,154.0300
RBC,Banking Fees and Cheque Orders,2020/08/24,3.5000
Nation Builder,Web Site Hosting/Domain Name,2020/08/25,120.7900
Columbia Journal,Advertising,2020/08/27,250.0000
Yanhong Mao,Translation Services,2020/08/30,396.0000
Grand & Toy,Digital Communication Equipment,2020/08/31,26.4200
Judith Diesta,Janitorial Services and Maintenance,2020/08/31,160.0000
Sing Tao,Advertising,2020/08/31,394.0000
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,24.0000
"Soo, Jenny",Office Rental and Related Fees,2020/09/01,2323.0000
Vancouver Jewish Seniors Directory,Advertising,2020/09/01,200.0000
BC Hydro,Public Utilities,2020/09/04,88.7500
Canada Post – Postes Canada,Courier Services,2020/09/23,7.9900
"Soo, Jenny",Office Rental and Related Fees,2020/10/01,2323.0000
