"Members – Detailed Travel Expenditures Report – Rayes, Alain – Q2 2021"
Claim,Travel start date,Travel end date,Traveller Name,Traveller Type,Purpose of Travel,Dates,Departure,Destination,Transportation,Accommodations,Meals and Incidentals,Points Reg.,Points Spec.,Points U.S.A.,Total
T0202993,2020/07/08,2020/07/08,"Turcotte, Danielle",Employee,To attend a constituency or community event,2020/07/08,Victoriaville,Asbestos,,,,,,,
T0202993,2020/07/08,2020/07/08,"Turcotte, Danielle",Employee,To attend a constituency or community event,2020/07/08,Asbestos,Victoriaville,,,,,,,
T0203735,2020/07/09,2020/07/10,,,,,,,100.0600,0.0000,0.0000,0.0000,0,0,100.0600
T0203735,2020/07/09,2020/07/10,"Rayes, Alain",Member,To attend meetings with stakeholders about business of the House,2020/07/09,Victoriaville,Saints-Martyrs-Canadiens,,,,,,,
T0203735,2020/07/09,2020/07/10,"Rayes, Alain",Member,To attend meetings with stakeholders about business of the House,2020/07/09,Saints-Martyrs-Canadiens,Victoriaville,,,,,,,
T0203735,2020/07/09,2020/07/10,"Rayes, Alain",Member,To attend a constituency or community event,2020/07/10,Victoriaville,Windsor,,,,,,,
T0203735,2020/07/09,2020/07/10,"Rayes, Alain",Member,To attend a constituency or community event,2020/07/10,Windsor,Victoriaville,,,,,,,
T0203968,2020/07/15,2020/07/19,,,,,,,330.2400,0.0000,0.0000,1.0000,0,0,330.2400
T0203968,2020/07/15,2020/07/19,"Tardif, Antoine",Employee,To travel to/from constituency and Ottawa,2020/07/15,Ottawa,Victoriaville,,,,,,,
T0203968,2020/07/15,2020/07/19,"Tardif, Antoine",Employee,To travel to/from constituency and Ottawa,2020/07/19,Victoriaville,Ottawa,,,,,,,
200430777,2020/08/01,2020/08/31,,,,,,,0.0000,1800.0000,0.0000,0,0,0,1800.0000
200430777,2020/08/01,2020/08/31,"Rayes, Alain",Member,Secondary Residence,2020/08/01,GATINEAU,GATINEAU,,,,,,,
T0203882,2020/08/08,2020/08/14,,,,,,,330.2400,0.0000,571.1600,1.0000,0,0,901.4000
T0203882,2020/08/08,2020/08/14,"Rayes, Alain",Member,To travel to/from constituency and Ottawa,2020/08/08,Victoriaville,Ottawa,,,,,,,
T0203882,2020/08/08,2020/08/14,"Rayes, Alain",Member,To travel to/from constituency and Ottawa,2020/08/14,Ottawa,Victoriaville,,,,,,,
T0203883,2020/08/10,2020/08/12,,,,,,,330.2400,0.0000,0.0000,1.0000,0,0,330.2400
T0203883,2020/08/10,2020/08/12,,Designated Traveller,To unite the family with the Member,2020/08/10,Victoriaville,Ottawa,,,,,,,
T0203883,2020/08/10,2020/08/12,,Designated Traveller,To unite the family with the Member,2020/08/12,Ottawa,Victoriaville,,,,,,,
T0204055,2020/08/20,2020/08/20,,,,,,,46.4600,0.0000,0.0000,0.0000,0,0,46.4600
T0204055,2020/08/20,2020/08/20,"Tardif, Annie",Employee,To attend a constituency or community event,2020/08/20,Victoriaville,Richmond,,,,,,,
T0204055,2020/08/20,2020/08/20,"Tardif, Annie",Employee,To attend a constituency or community event,2020/08/20,Richmond,Victoriaville,,,,,,,
T0204278,2020/08/26,2020/08/28,,,,,,,330.2400,0.0000,230.7100,1.0000,0,0,560.9500
T0204278,2020/08/26,2020/08/28,"Rayes, Alain",Member,To travel to/from constituency and Ottawa,2020/08/26,Victoriaville,Ottawa,,,,,,,
T0204278,2020/08/26,2020/08/28,"Rayes, Alain",Member,To travel to/from constituency and Ottawa,2020/08/28,Ottawa,Victoriaville,,,,,,,
200437259,2020/09/01,2020/09/30,,,,,,,0.0000,1800.0000,0.0000,0,0,0,1800.0000
200437259,2020/09/01,2020/09/30,"Rayes, Alain",Member,Secondary Residence,2020/09/01,GATINEAU,GATINEAU,,,,,,,
T0204737,2020/09/02,2020/09/02,,,,,,,164.9600,0.0000,33.2700,0,1.0000,0,198.2300
T0204737,2020/09/02,2020/09/02,"Rayes, Alain",Member,To attend meetings with stakeholders about business of the House,2020/09/02,Victoriaville,Montréal,,,,,,,
T0204737,2020/09/02,2020/09/02,"Rayes, Alain",Member,To attend meetings with stakeholders about business of the House,2020/09/02,Montréal,Victoriaville,,,,,,,
T0204891,2020/09/02,2020/09/03,,,,,,,67.9200,0.0000,0.0000,0.0000,0,0,67.9200
T0204891,2020/09/02,2020/09/03,"Mailhot, Alexandre",Employee,To attend a constituency or community event,2020/09/02,Victoriaville,Windsor,,,,,,,
T0204891,2020/09/02,2020/09/03,"Mailhot, Alexandre",Employee,To attend a constituency or community event,2020/09/02,Windsor,Victoriaville,,,,,,,
T0205207,2020/09/03,2020/09/03,,,,,,,83.0800,0.0000,0.0000,0,0.0000,0,83.0800
T0205207,2020/09/03,2020/09/03,"Mailhot, Alexandre",Employee,To attend meetings about constituency issues,2020/09/03,Victoriaville,Saint-Sylvestre,,,,,,,
T0205207,2020/09/03,2020/09/03,"Mailhot, Alexandre",Employee,To attend meetings about constituency issues,2020/09/03,Saint-Sylvestre,Victoriaville,,,,,,,
T0204738,2020/09/03,2020/09/04,,,,,,,79.5000,0.0000,0.0000,0.0000,0,0,79.5000
T0204738,2020/09/03,2020/09/04,"Rayes, Alain",Member,To attend meetings with stakeholders about business of the House,2020/09/03,Victoriaville,Saints-Martyrs-Canadiens,,,,,,,
T0204738,2020/09/03,2020/09/04,"Rayes, Alain",Member,To attend meetings with stakeholders about business of the House,2020/09/03,Saints-Martyrs-Canadiens,Victoriaville,,,,,,,
T0204738,2020/09/03,2020/09/04,"Rayes, Alain",Member,To attend meetings with stakeholders about business of the House,2020/09/04,Victoriaville,Saint-Adrien,,,,,,,
T0204738,2020/09/03,2020/09/04,"Rayes, Alain",Member,To attend meetings with stakeholders about business of the House,2020/09/04,Saint-Adrien,Victoriaville,,,,,,,
T0204739,2020/09/07,2020/09/09,,,,,,,330.2400,0.0000,257.8100,1.0000,0,0,588.0500
T0204739,2020/09/07,2020/09/09,"Rayes, Alain",Member,To travel to/from constituency and Ottawa,2020/09/07,Victoriaville,Ottawa,,,,,,,
T0204739,2020/09/07,2020/09/09,"Rayes, Alain",Member,To travel to/from constituency and Ottawa,2020/09/09,Ottawa,Victoriaville,,,,,,,
T0205127,2020/09/11,2020/09/13,,,,,,,330.2400,0.0000,0.0000,1.0000,0,0,330.2400
T0205127,2020/09/11,2020/09/13,"Tardif, Antoine",Employee,To travel to/from constituency and Ottawa,2020/09/11,Ottawa,Victoriaville,,,,,,,
T0205127,2020/09/11,2020/09/13,"Tardif, Antoine",Employee,To travel to/from constituency and Ottawa,2020/09/13,Victoriaville,Ottawa,,,,,,,
T0205128,2020/09/17,2020/09/20,,,,,,,330.2400,0.0000,0.0000,1.0000,0,0,330.2400
T0205128,2020/09/17,2020/09/20,"Tardif, Antoine",Employee,To travel to/from constituency and Ottawa,2020/09/17,Ottawa,Victoriaville,,,,,,,
T0205128,2020/09/17,2020/09/20,"Tardif, Antoine",Employee,To travel to/from constituency and Ottawa,2020/09/20,Victoriaville,Ottawa,,,,,,,
200442122,2020/10/01,2020/10/31,,,,,,,0.0000,1800.0000,0.0000,0,0,0,1800.0000
200442122,2020/10/01,2020/10/31,"Rayes, Alain",Member,Secondary Residence,2020/10/01,GATINEAU,GATINEAU,,,,,,,
